"60";"61";"62";"63";"64";"65";"66";"67";"68";"69";"70"
"BS";"BS";"BS";"3";"3";"0";"8";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"11";"11"
"0";"0";"0";"5";"1";"1";"1";"1";"0";"1";"AE"
"2";"2";"2";"2";"2";"2";"2";"2";"2";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"14"
"0";"7";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"5";"AE";"AE";"AE";"AE";"AE"
"0";"3";"3";"D";"D";"D";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"7";"3";"3";"3";"0"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"AE"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"4";"4";"0"
"BS";"2";"2";"D";"D";"D";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"10";"7";"9";"9"
"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"2";"2";"2"
"BS";"2";"2";"2";"2";"2";"2";"2";"2";"2";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"8";"7"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"BS";"BS";"3";"3";"3";"3";"3";"3";"0";"3";"3"
"3";"3";"3";"0";"0";"0";"0";"0";"AE";"AE";"AE"
"BS";"BS";"1";"0";"0";"0";"0";"0";"1";"3";"3"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"3"
"8";"2";"2";"2";"2";"2";"2";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"D"
"BS";"BS";"0";"0";"0";"0";"0";"0";"14";"0";"0"
"BS";"BS";"BS";"BS";"3";"3";"3";"0";"3";"3";"3"
"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"1";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"6";"0";"AE";"AE"
"4";"4";"4";"4";"4";"9";"11";"4";"AE";"AE";"AE"
"8";"2";"2";"2";"2";"2";"0";"0";"AE";"AE";"AE"
"BS";"9";"9";"9";"9";"10";"9";"7";"9";"8";"7"
"BS";"4";"0";"0";"0";"0";"0";"5";"3";"7";"D"
"0";"1";"0";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"1";"1";"1";"0"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"AE"
"0";"4";"4";"2";"2";"2";"2";"2";"2";"2";"AE"
"0";"0";"7";"0";"0";"0";"5";"0";"0";"AE";"AE"
"BS";"BS";"2";"2";"2";"2";"0";"2";"2";"2";"2"
"1";"1";"1";"1";"1";"1";"0";"0";"AE";"AE";"AE"
"6";"6";"6";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"6";"6";"6";"AE";"AE";"AE"
"1";"1";"1";"1";"0";"0";"2";"2";"2";"2";"AE"
"BS";"4";"4";"4";"5";"6";"6";"6";"6";"6";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"3";"D"
"BS";"0";"0";"0";"0";"0";"0";"0";"12";"0";"0"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"9";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1"
"2";"2";"2";"2";"2";"2";"2";"2";"0";"2";"AE"
"0";"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"0";"1"
"1";"1";"1";"1";"12";"13";"12";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"14";"0";"0"
"0";"9";"9";"9";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1";"0"
"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE"
"BS";"3";"3";"3";"3";"3";"7";"3";"3";"3";"3"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2"
"BS";"BS";"0";"0";"0";"9";"3";"0";"0";"0";"0"
"BS";"BS";"0";"1";"1";"1";"1";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"BS";"BS";"BS";"0";"0";"12";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"1";"1";"1";"1";"0";"0";"1"
"BS";"BS";"BS";"0";"0";"0";"1";"1";"0";"1";"1"
"1";"1";"1";"4";"4";"1";"1";"AE";"AE";"AE";"AE"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"3";"3";"3";"3";"3";"8";"8";"0";"0";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1"
"BS";"BS";"2";"0";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"2";"0";"2"
"BS";"BS";"BS";"BS";"1";"14";"0";"D";"D";"D";"D"
"2";"2";"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE"
"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1";"1";"1"
"3";"3";"3";"3";"0";"3";"3";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"1";"1";"1";"D";"D";"D"
"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"3";"3";"3";"0";"0";"0";"AE";"AE"
"BS";"BS";"2";"2";"2";"2";"11";"1";"1";"1";"1"
"BS";"12";"0";"1";"1";"1";"0";"3";"3";"0";"3"
"1";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"11";"11";"11"
"BS";"BS";"BS";"0";"0";"0";"15";"7";"9";"8";"7"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3"
"BS";"BS";"0";"0";"0";"0";"6";"0";"1";"1";"1"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"0";"0";"0";"0";"0";"12";"15";"0";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"AE"
"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"5";"4"
"3";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"BS";"BS";"9";"9";"9";"10";"9";"7";"9";"8";"7"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"3";"3";"3";"3";"3";"3";"AE";"AE";"AE";"AE";"AE"
"BS";"1";"0";"0";"4";"4";"0";"0";"4";"4";"5"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1"
"2";"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"10";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"0";"0";"1";"0";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"2"
"2";"0";"4";"0";"0";"0";"0";"D";"D";"D";"D"
"BS";"BS";"4";"4";"4";"1";"1";"1";"1";"0";"5"
"BS";"0";"0";"0";"0";"0";"0";"0";"12";"2";"2"
"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1"
"BS";"0";"2";"2";"2";"2";"2";"2";"2";"0";"2"
"BS";"BS";"BS";"BS";"0";"0";"1";"1";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"0"
"BS";"BS";"BS";"3";"3";"3";"0";"0";"3";"0";"3"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"2";"2";"2";"11";"4";"0";"5";"4"
"BS";"0";"7";"7";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"3";"0";"0";"0";"0"
"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0"
"5";"5";"5";"5";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"3";"3";"3";"3";"0";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"2";"2";"2";"2";"2"
"BS";"BS";"0";"1";"1";"0";"0";"0";"0";"0";"0"
"0";"0";"1";"1";"1";"0";"1";"1";"1";"0";"0"
"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"1";"1";"1";"1";"1";"0";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0"
"0";"0";"0";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"6";"0";"1";"1"
"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"AE"
"BS";"0";"0";"0";"0";"0";"6";"6";"6";"6";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"2";"0";"D";"D";"D"
"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"5";"0";"7";"14";"1";"1";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"2";"2";"0";"11";"4";"2";"0";"2"
"BS";"3";"3";"3";"3";"3";"7";"3";"0";"0";"D"
"0";"0";"0";"0";"0";"0";"1";"1";"1";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"1";"1";"0";"0";"0";"0"
"BS";"BS";"3";"3";"3";"3";"3";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"5"
"0";"0";"0";"13";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"3";"0";"0";"0";"0";"0";"0";"0"
"2";"2";"2";"2";"2";"9";"4";"4";"4";"4";"AE"
"0";"9";"9";"9";"9";"10";"9";"7";"9";"8";"7"
"2";"2";"2";"2";"2";"2";"5";"2";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"1";"0";"1";"1";"1";"1";"D";"D";"D";"D";"D"
"4";"4";"4";"4";"4";"1";"0";"1";"0";"0";"0"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"4";"4";"4";"4";"4";"0";"4";"0";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"2";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"0";"0";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"0";"0";"0";"0";"0";"1";"1";"1";"1";"AE";"AE"
"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"2";"2";"5";"5";"5";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"6";"1"
"BS";"BS";"BS";"BS";"14";"11";"0";"12";"11";"0";"D"
"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"2";"2";"10";"1";"1"
"1";"1";"1";"1";"0";"0";"0";"0";"AE";"AE";"AE"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"3";"3";"0";"0";"0";"5";"5";"5";"5";"5";"AE"
"0";"0";"0";"0";"0";"12";"0";"0";"0";"0";"0"
"0";"0";"1";"1";"1";"0";"D";"D";"D";"D";"D"
"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3"
"6";"6";"6";"6";"6";"AE";"AE";"AE";"AE";"AE";"AE"
"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"3";"3";"3";"3";"3";"3";"3";"AE";"AE";"AE";"AE"
"BS";"3";"3";"3";"3";"3";"3";"0";"3";"3";"8"
"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"1";"1";"0";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"BS";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"0";"0";"0";"2";"2";"2";"2";"10"
"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"3";"3";"3";"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"12";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"0";"0";"0";"14";"0";"0";"0";"0";"0";"AE";"AE"
"1";"1";"0";"D";"D";"D";"D";"D";"D";"D";"D"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"12";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"BS";"BS";"BS";"BS";"0";"0";"1";"1";"1";"1";"1"
"0";"2";"2";"2";"2";"2";"2";"2";"2";"AE";"AE"
"0";"0";"5";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"3";"9";"9";"3";"3";"3";"3";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2";"2"
"BS";"BS";"0";"1";"1";"1";"0";"0";"0";"5";"4"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1"
"0";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"0";"0";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"0";"1"
"BS";"BS";"BS";"0";"0";"0";"0";"13";"0";"0";"0"
"3";"3";"3";"3";"3";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"7";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"2";"2";"2";"2";"2";"2";"2";"2";"2";"D"
"0";"3";"3";"3";"3";"3";"3";"AE";"AE";"AE";"AE"
"0";"3";"3";"3";"3";"3";"3";"3";"3";"3";"AE"
"0";"1";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"8";"0"
"0";"0";"0";"0";"0";"0";"0";"11";"0";"AE";"AE"
"BS";"BS";"0";"0";"0";"7";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"0";"8";"2";"2";"2";"2";"0";"2";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"1";"1";"1";"1";"AE";"AE"
"0";"0";"0";"0";"0";"0";"12";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"12";"0";"AE";"AE";"AE";"AE"
"1";"1";"0";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"1";"1";"D";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"2";"D";"D";"D";"D";"D"
"3";"3";"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"3";"3";"3";"3";"3";"3";"3";"3";"3"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"3";"1";"0";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"0";"0";"0"
"0";"0";"0";"0";"0";"0";"11";"AE";"AE";"AE";"AE"
"4";"4";"8";"2";"2";"9";"11";"2";"4";"4";"AE"
"2";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2";"0"
"2";"2";"2";"2";"2";"2";"0";"13";"0";"D";"D"
"0";"0";"0";"0";"0";"0";"0";"15";"13";"13";"12"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1";"0"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"BS";"BS";"BS";"BS";"3";"3";"3";"0";"3";"D";"D"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1"
"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1"
"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1"
"1";"1";"0";"0";"0";"0";"0";"0";"0";"AE";"AE"
"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"BS";"BS";"BS";"3";"3";"3";"3";"14";"3";"3";"3"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2";"2"
"0";"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"0";"0";"10";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"7";"3";"0"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"0";"0";"0";"0";"3";"0";"0";"0";"0";"AE";"AE"
"8";"8";"D";"D";"D";"D";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"0";"0";"1";"0";"0";"0";"0";"0";"0";"AE";"AE"
"1";"1";"0";"0";"0";"1";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"10";"4";"10"
"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0"
"BS";"8";"2";"2";"2";"2";"11";"0";"1";"0";"2"
"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"11";"11"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1"
"0";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"1";"1";"2";"4";"0";"4";"1";"D"
"0";"5";"0";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE"
"1";"1";"1";"D";"D";"D";"D";"D";"D";"D";"D"
"0";"9";"9";"9";"9";"10";"9";"7";"9";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1"
"0";"1";"1";"1";"1";"0";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"2";"0";"2";"2";"2"
"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3";"3";"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"7";"AE"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"AE"
"0";"0";"0";"5";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"3";"3";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"2";"2";"8";"2";"2";"2";"2";"0";"2";"2"
"BS";"0";"0";"0";"0";"0";"9";"7";"9";"8";"7"
"1";"0";"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1"
"0";"1";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"2";"2";"2";"2";"2";"2";"0";"1";"AE";"AE";"AE"
"0";"0";"0";"7";"0";"0";"0";"D";"D";"D";"D"
"1";"0";"0";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"5";"4"
"3";"0";"7";"7";"7";"7";"10";"11";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"4";"0";"0";"5";"0";"D"
"1";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"4";"4";"4";"1";"1";"1";"1";"1";"1";"1"
"2";"2";"2";"0";"0";"D";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1";"1"
"0";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"7";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"1";"1";"13";"1";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE";"AE"
"0";"0";"1";"4";"1";"1";"1";"0";"1";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1"
"BS";"BS";"BS";"0";"0";"0";"1";"1";"1";"1";"1"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"2";"2";"2";"2";"2";"2";"6";"D";"D";"D"
"BS";"BS";"BS";"1";"1";"1";"1";"0";"0";"0";"0"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"AE"
"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"1";"0";"0";"0";"0";"0";"0";"AE";"AE"
"0";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"0";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"13";"12"
"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"AE"
"2";"2";"0";"2";"2";"2";"2";"2";"0";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"12";"0";"0";"0"
"BS";"BS";"0";"1";"0";"0";"0";"0";"1";"1";"1"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"14";"0";"3";"3"
"0";"0";"0";"0";"1";"1";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"4";"1"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"1"
"1";"D";"D";"D";"D";"D";"D";"D";"D";"D";"D"
"0";"0";"0";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"4";"4";"1";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"0";"1"
"1";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"0";"1"
"BS";"BS";"BS";"BS";"BS";"9";"4";"8";"10";"10";"5"
"0";"0";"0";"0";"1";"1";"1";"1";"1";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"2";"2";"0";"0";"D"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"3";"3"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"BS";"BS";"BS";"BS";"BS";"0";"2";"0";"1";"10";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"4";"4";"4";"1"
"0";"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"0";"0";"0";"0";"0";"0";"0";"14";"0";"0"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"BS";"1";"4";"0";"2";"2";"2";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"1"
"0";"9";"9";"9";"9";"10";"9";"AE";"AE";"AE";"AE"
"0";"7";"7";"D";"D";"D";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"1"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
